dgp,delta,n,method,B_total,B_valid,coverage,coverage_mc_se,avg_width,median_width,bias,rmse,se_mean,theta_true
DGP3_heteroscedastic,0.25,5000,Pairs_Bootstrap,2000,2000,0.945,0.005098,0.057818,0.057815,-0.000253,0.0151,0.014795,1.0
DGP3_heteroscedastic,0.25,5000,Wild_Bootstrap,2000,2000,0.944,0.005141,0.057758,0.057682,-0.000253,0.0151,0.014795,1.0
DGP3_heteroscedastic,0.25,5000,Bootstrap_t,2000,2000,0.948,0.004965,0.057874,0.057847,-0.000253,0.0151,0.014821,1.0
DGP3_heteroscedastic,0.5,50,Naive_OLS,2000,2000,0.9225,0.005979,0.611489,0.606933,0.001543,0.171372,0.152064,1.0
DGP3_heteroscedastic,0.5,50,Sandwich_HC0,2000,2000,0.9195,0.006084,0.629513,0.612388,0.001543,0.171372,0.156546,1.0
DGP3_heteroscedastic,0.5,50,Sandwich_HC3,2000,2000,0.942,0.005227,0.686835,0.663623,0.001543,0.171372,0.170801,1.0
DGP3_heteroscedastic,0.5,50,Bayesian,2000,2000,0.9225,0.005979,0.611489,0.606933,0.001543,0.171372,0.152064,1.0
DGP3_heteroscedastic,0.5,50,AMRI,2000,2000,0.9375,0.005413,0.675127,0.627545,0.001543,0.171372,0.167889,1.0
DGP3_heteroscedastic,0.5,50,Pairs_Bootstrap,2000,2000,0.9255,0.005872,0.631854,0.619084,0.001543,0.171372,0.161941,1.0
DGP3_heteroscedastic,0.5,50,Wild_Bootstrap,2000,2000,0.902,0.006648,0.594816,0.581641,0.001543,0.171372,0.156387,1.0
DGP3_heteroscedastic,0.5,50,Bootstrap_t,2000,2000,0.934,0.005552,0.728661,0.676592,0.001543,0.171372,0.170801,1.0
DGP3_heteroscedastic,0.5,100,Naive_OLS,2000,2000,0.927,0.005817,0.424214,0.422208,0.002104,0.118263,0.106884,1.0
DGP3_heteroscedastic,0.5,100,Sandwich_HC0,2000,2000,0.9345,0.005532,0.453377,0.444421,0.002104,0.118263,0.114231,1.0
DGP3_heteroscedastic,0.5,100,Sandwich_HC3,2000,2000,0.9465,0.005032,0.47383,0.461421,0.002104,0.118263,0.119385,1.0
DGP3_heteroscedastic,0.5,100,Bayesian,2000,2000,0.927,0.005817,0.424214,0.422208,0.002104,0.118263,0.106884,1.0
DGP3_heteroscedastic,0.5,100,AMRI,2000,2000,0.944,0.005141,0.467966,0.438019,0.002104,0.118263,0.117907,1.0
DGP3_heteroscedastic,0.5,100,Pairs_Bootstrap,2000,2000,0.9325,0.00561,0.451402,0.442103,0.002104,0.118263,0.115665,1.0
DGP3_heteroscedastic,0.5,100,Wild_Bootstrap,2000,2000,0.9265,0.005835,0.438942,0.431074,0.002104,0.118263,0.114157,1.0
DGP3_heteroscedastic,0.5,100,Bootstrap_t,2000,2000,0.938,0.005392,0.48682,0.467224,0.002104,0.118263,0.119385,1.0
DGP3_heteroscedastic,0.5,250,Naive_OLS,2000,2000,0.912,0.006335,0.265493,0.265279,0.001635,0.076547,0.067398,1.0
DGP3_heteroscedastic,0.5,250,Sandwich_HC0,2000,2000,0.937,0.005433,0.291296,0.286765,0.001635,0.076547,0.073949,1.0
DGP3_heteroscedastic,0.5,250,Sandwich_HC3,2000,2000,0.942,0.005227,0.296628,0.291604,0.001635,0.076547,0.075303,1.0
DGP3_heteroscedastic,0.5,250,Bayesian,2000,2000,0.912,0.006335,0.265493,0.265279,0.001635,0.076547,0.067398,1.0
DGP3_heteroscedastic,0.5,250,AMRI,2000,2000,0.942,0.005227,0.296207,0.278803,0.001635,0.076547,0.075196,1.0
DGP3_heteroscedastic,0.5,250,Pairs_Bootstrap,2000,2000,0.937,0.005433,0.289753,0.285892,0.001635,0.076547,0.074167,1.0
DGP3_heteroscedastic,0.5,250,Wild_Bootstrap,2000,2000,0.932,0.005629,0.286423,0.282547,0.001635,0.076547,0.073902,1.0
DGP3_heteroscedastic,0.5,250,Bootstrap_t,2000,2000,0.933,0.005591,0.299535,0.293596,0.001635,0.076547,0.075303,1.0
DGP3_heteroscedastic,0.5,500,Naive_OLS,2000,2000,0.9265,0.005835,0.187131,0.187178,0.000282,0.052356,0.047622,1.0
DGP3_heteroscedastic,0.5,500,Sandwich_HC0,2000,2000,0.9525,0.004756,0.206882,0.205397,0.000282,0.052356,0.052649,1.0
DGP3_heteroscedastic,0.5,500,Sandwich_HC3,2000,2000,0.955,0.004635,0.208778,0.207154,0.000282,0.052356,0.053131,1.0
DGP3_heteroscedastic,0.5,500,Bayesian,2000,2000,0.9265,0.005835,0.187131,0.187178,0.000282,0.052356,0.047622,1.0
DGP3_heteroscedastic,0.5,500,AMRI,2000,2000,0.9575,0.004511,0.212183,0.21452,0.000282,0.052356,0.053998,1.0
DGP3_heteroscedastic,0.5,500,Pairs_Bootstrap,2000,2000,0.9505,0.00485,0.206097,0.204641,0.000282,0.052356,0.052724,1.0
DGP3_heteroscedastic,0.5,500,Wild_Bootstrap,2000,2000,0.953,0.004732,0.204517,0.202898,0.000282,0.052356,0.052628,1.0
DGP3_heteroscedastic,0.5,500,Bootstrap_t,2000,2000,0.9505,0.00485,0.209442,0.207393,0.000282,0.052356,0.053131,1.0
DGP3_heteroscedastic,0.5,1000,Naive_OLS,2000,2000,0.9155,0.006219,0.132117,0.13202,0.000127,0.037961,0.033663,1.0
DGP3_heteroscedastic,0.5,1000,Sandwich_HC0,2000,2000,0.945,0.005098,0.146723,0.145654,0.000127,0.037961,0.037385,1.0
DGP3_heteroscedastic,0.5,1000,Sandwich_HC3,2000,2000,0.946,0.005054,0.1474,0.146281,0.000127,0.037961,0.037557,1.0
DGP3_heteroscedastic,0.5,1000,Bayesian,2000,2000,0.9155,0.006219,0.132117,0.13202,0.000127,0.037961,0.033663,1.0
DGP3_heteroscedastic,0.5,1000,AMRI,2000,2000,0.9525,0.004756,0.152489,0.153477,0.000127,0.037961,0.038854,1.0
DGP3_heteroscedastic,0.5,1000,Pairs_Bootstrap,2000,2000,0.9415,0.005248,0.145978,0.145328,0.000127,0.037961,0.037372,1.0
DGP3_heteroscedastic,0.5,1000,Wild_Bootstrap,2000,2000,0.9375,0.005413,0.145648,0.144919,0.000127,0.037961,0.037354,1.0
DGP3_heteroscedastic,0.5,1000,Bootstrap_t,2000,2000,0.943,0.005184,0.147114,0.146253,0.000127,0.037961,0.037557,1.0
DGP3_heteroscedastic,0.5,5000,Naive_OLS,2000,2000,0.921,0.006032,0.059058,0.059044,-0.000405,0.016989,0.015063,1.0
DGP3_heteroscedastic,0.5,5000,Sandwich_HC0,2000,2000,0.948,0.004965,0.065969,0.065883,-0.000405,0.016989,0.016825,1.0
DGP3_heteroscedastic,0.5,5000,Sandwich_HC3,2000,2000,0.9485,0.004942,0.06603,0.065942,-0.000405,0.016989,0.016841,1.0
DGP3_heteroscedastic,0.5,5000,Bayesian,2000,2000,0.921,0.006032,0.059058,0.059044,-0.000405,0.016989,0.015063,1.0
DGP3_heteroscedastic,0.5,5000,AMRI,2000,2000,0.9615,0.004302,0.069331,0.069239,-0.000405,0.016989,0.017683,1.0
DGP3_heteroscedastic,0.5,5000,Pairs_Bootstrap,2000,2000,0.948,0.004965,0.06565,0.065523,-0.000405,0.016989,0.016808,1.0
DGP3_heteroscedastic,0.5,5000,Wild_Bootstrap,2000,2000,0.947,0.00501,0.065633,0.065536,-0.000405,0.016989,0.01681,1.0
DGP3_heteroscedastic,0.5,5000,Bootstrap_t,2000,2000,0.9445,0.00512,0.065752,0.065647,-0.000405,0.016989,0.016841,1.0
DGP3_heteroscedastic,0.75,50,Naive_OLS,2000,2000,0.888,0.007052,0.656431,0.649804,0.000929,0.203848,0.16324,1.0
DGP3_heteroscedastic,0.75,50,Sandwich_HC0,2000,2000,0.9175,0.006152,0.73213,0.698212,0.000929,0.203848,0.182064,1.0
DGP3_heteroscedastic,0.75,50,Sandwich_HC3,2000,2000,0.9415,0.005248,0.803891,0.758377,0.000929,0.203848,0.19991,1.0
DGP3_heteroscedastic,0.75,50,Bayesian,2000,2000,0.888,0.007052,0.656431,0.649804,0.000929,0.203848,0.16324,1.0
DGP3_heteroscedastic,0.75,50,AMRI,2000,2000,0.9325,0.00561,0.789623,0.695978,0.000929,0.203848,0.196362,1.0
DGP3_heteroscedastic,0.75,50,Pairs_Bootstrap,2000,2000,0.9225,0.005979,0.727797,0.702733,0.000929,0.203848,0.187211,1.0
DGP3_heteroscedastic,0.75,50,Wild_Bootstrap,2000,2000,0.895,0.006855,0.683134,0.657672,0.000929,0.203848,0.181892,1.0
DGP3_heteroscedastic,0.75,50,Bootstrap_t,2000,2000,0.924,0.005926,0.889827,0.79759,0.000929,0.203848,0.19991,1.0
DGP3_heteroscedastic,0.75,100,Naive_OLS,2000,2000,0.9,0.006708,0.456756,0.454258,0.002426,0.142036,0.115083,1.0
DGP3_heteroscedastic,0.75,100,Sandwich_HC0,2000,2000,0.9315,0.005648,0.534903,0.516978,0.002426,0.142036,0.134772,1.0
DGP3_heteroscedastic,0.75,100,Sandwich_HC3,2000,2000,0.9465,0.005032,0.561306,0.538977,0.002426,0.142036,0.141425,1.0
DGP3_heteroscedastic,0.75,100,Bayesian,2000,2000,0.9,0.006708,0.456756,0.454258,0.002426,0.142036,0.115083,1.0
DGP3_heteroscedastic,0.75,100,AMRI,2000,2000,0.94,0.00531,0.560235,0.507806,0.002426,0.142036,0.141155,1.0
DGP3_heteroscedastic,0.75,100,Pairs_Bootstrap,2000,2000,0.9305,0.005686,0.529496,0.513818,0.002426,0.142036,0.135914,1.0
DGP3_heteroscedastic,0.75,100,Wild_Bootstrap,2000,2000,0.9225,0.005979,0.513139,0.500176,0.002426,0.142036,0.134688,1.0
DGP3_heteroscedastic,0.75,100,Bootstrap_t,2000,2000,0.933,0.005591,0.591652,0.556855,0.002426,0.142036,0.141425,1.0
DGP3_heteroscedastic,0.75,250,Naive_OLS,2000,2000,0.875,0.007395,0.286624,0.28637,0.00263,0.0926,0.072763,1.0
DGP3_heteroscedastic,0.75,250,Sandwich_HC0,2000,2000,0.936,0.005473,0.348391,0.339401,0.00263,0.0926,0.088443,1.0
DGP3_heteroscedastic,0.75,250,Sandwich_HC3,2000,2000,0.941,0.005269,0.355473,0.34574,0.00263,0.0926,0.090241,1.0
DGP3_heteroscedastic,0.75,250,Bayesian,2000,2000,0.875,0.007395,0.286624,0.28637,0.00263,0.0926,0.072763,1.0
DGP3_heteroscedastic,0.75,250,AMRI,2000,2000,0.9505,0.00485,0.365273,0.361764,0.00263,0.0926,0.092729,1.0
DGP3_heteroscedastic,0.75,250,Pairs_Bootstrap,2000,2000,0.931,0.005667,0.345267,0.337316,0.00263,0.0926,0.088504,1.0
DGP3_heteroscedastic,0.75,250,Wild_Bootstrap,2000,2000,0.9285,0.005761,0.34062,0.33304,0.00263,0.0926,0.088378,1.0
DGP3_heteroscedastic,0.75,250,Bootstrap_t,2000,2000,0.9295,0.005724,0.363285,0.350297,0.00263,0.0926,0.090241,1.0
DGP3_heteroscedastic,0.75,500,Naive_OLS,2000,2000,0.8845,0.007147,0.20211,0.202174,0.000401,0.063217,0.051434,1.0
DGP3_heteroscedastic,0.75,500,Sandwich_HC0,2000,2000,0.956,0.004586,0.248314,0.245165,0.000401,0.063217,0.063193,1.0
DGP3_heteroscedastic,0.75,500,Sandwich_HC3,2000,2000,0.959,0.004434,0.250859,0.247492,0.000401,0.063217,0.06384,1.0
DGP3_heteroscedastic,0.75,500,Bayesian,2000,2000,0.8845,0.007147,0.20211,0.202174,0.000401,0.063217,0.051434,1.0
DGP3_heteroscedastic,0.75,500,AMRI,2000,2000,0.9625,0.004248,0.261952,0.259866,0.000401,0.063217,0.066663,1.0
DGP3_heteroscedastic,0.75,500,Pairs_Bootstrap,2000,2000,0.9525,0.004756,0.247042,0.243799,0.000401,0.063217,0.063211,1.0
DGP3_heteroscedastic,0.75,500,Wild_Bootstrap,2000,2000,0.9515,0.004804,0.244858,0.241954,0.000401,0.063217,0.06317,1.0
DGP3_heteroscedastic,0.75,500,Bootstrap_t,2000,2000,0.9505,0.00485,0.253285,0.248605,0.000401,0.063217,0.06384,1.0
DGP3_heteroscedastic,0.75,1000,Naive_OLS,2000,2000,0.8825,0.0072,0.142743,0.142683,-2.5e-05,0.045618,0.036371,1.0
DGP3_heteroscedastic,0.75,1000,Sandwich_HC0,2000,2000,0.9445,0.00512,0.17666,0.174516,-2.5e-05,0.045618,0.045013,1.0
DGP3_heteroscedastic,0.75,1000,Sandwich_HC3,2000,2000,0.9455,0.005076,0.177578,0.175363,-2.5e-05,0.045618,0.045246,1.0
DGP3_heteroscedastic,0.75,1000,Bayesian,2000,2000,0.8825,0.0072,0.142743,0.142683,-2.5e-05,0.045618,0.036371,1.0
DGP3_heteroscedastic,0.75,1000,AMRI,2000,2000,0.9555,0.004611,0.186398,0.184131,-2.5e-05,0.045618,0.047494,1.0
DGP3_heteroscedastic,0.75,1000,Pairs_Bootstrap,2000,2000,0.9405,0.00529,0.175546,0.173616,-2.5e-05,0.045618,0.044967,1.0
DGP3_heteroscedastic,0.75,1000,Wild_Bootstrap,2000,2000,0.9435,0.005163,0.174984,0.173081,-2.5e-05,0.045618,0.044964,1.0
DGP3_heteroscedastic,0.75,1000,Bootstrap_t,2000,2000,0.9395,0.005331,0.177712,0.175571,-2.5e-05,0.045618,0.045246,1.0
DGP3_heteroscedastic,0.75,5000,Naive_OLS,2000,2000,0.877,0.007344,0.063853,0.063833,-0.000611,0.02042,0.016285,1.0
DGP3_heteroscedastic,0.75,5000,Sandwich_HC0,2000,2000,0.95,0.004873,0.079693,0.079407,-0.000611,0.02042,0.020325,1.0
DGP3_heteroscedastic,0.75,5000,Sandwich_HC3,2000,2000,0.9505,0.00485,0.079777,0.07949,-0.000611,0.02042,0.020347,1.0
DGP3_heteroscedastic,0.75,5000,Bayesian,2000,2000,0.877,0.007344,0.063853,0.063833,-0.000611,0.02042,0.016285,1.0
DGP3_heteroscedastic,0.75,5000,AMRI,2000,2000,0.9625,0.004248,0.083766,0.083464,-0.000611,0.02042,0.021364,1.0
DGP3_heteroscedastic,0.75,5000,Pairs_Bootstrap,2000,2000,0.951,0.004827,0.079268,0.079028,-0.000611,0.02042,0.020302,1.0
DGP3_heteroscedastic,0.75,5000,Wild_Bootstrap,2000,2000,0.9475,0.004987,0.079277,0.079012,-0.000611,0.02042,0.020309,1.0
DGP3_heteroscedastic,0.75,5000,Bootstrap_t,2000,2000,0.947,0.00501,0.079464,0.079124,-0.000611,0.02042,0.020347,1.0
DGP3_heteroscedastic,1.0,50,Naive_OLS,2000,2000,0.852,0.00794,0.724171,0.715691,-5.9e-05,0.252505,0.180085,1.0
DGP3_heteroscedastic,1.0,50,Sandwich_HC0,2000,2000,0.9155,0.006219,0.882764,0.826435,-5.9e-05,0.252505,0.219524,1.0
DGP3_heteroscedastic,1.0,50,Sandwich_HC3,2000,2000,0.9435,0.005163,0.975971,0.900552,-5.9e-05,0.252505,0.242702,1.0
DGP3_heteroscedastic,1.0,50,Bayesian,2000,2000,0.852,0.00794,0.724171,0.715691,-5.9e-05,0.252505,0.180085,1.0
DGP3_heteroscedastic,1.0,50,AMRI,2000,2000,0.9305,0.005686,0.968935,0.827512,-5.9e-05,0.252505,0.240952,1.0
DGP3_heteroscedastic,1.0,50,Pairs_Bootstrap,2000,2000,0.916,0.006203,0.868336,0.826906,-5.9e-05,0.252505,0.224337,1.0
DGP3_heteroscedastic,1.0,50,Wild_Bootstrap,2000,2000,0.888,0.007052,0.812228,0.771653,-5.9e-05,0.252505,0.21933,1.0
DGP3_heteroscedastic,1.0,50,Bootstrap_t,2000,2000,0.9205,0.006049,1.134569,0.975423,-5.9e-05,0.252505,0.242702,1.0
DGP3_heteroscedastic,1.0,100,Naive_OLS,2000,2000,0.857,0.007828,0.506262,0.503729,0.002942,0.177885,0.127556,1.0
DGP3_heteroscedastic,1.0,100,Sandwich_HC0,2000,2000,0.9355,0.005493,0.655575,0.622407,0.002942,0.177885,0.165177,1.0
DGP3_heteroscedastic,1.0,100,Sandwich_HC3,2000,2000,0.948,0.004965,0.69092,0.652004,0.002942,0.177885,0.174082,1.0
DGP3_heteroscedastic,1.0,100,Bayesian,2000,2000,0.857,0.007828,0.506262,0.503729,0.002942,0.177885,0.127556,1.0
DGP3_heteroscedastic,1.0,100,AMRI,2000,2000,0.942,0.005227,0.702709,0.67437,0.002942,0.177885,0.177052,1.0
DGP3_heteroscedastic,1.0,100,Pairs_Bootstrap,2000,2000,0.925,0.00589,0.644905,0.61747,0.002942,0.177885,0.165889,1.0
DGP3_heteroscedastic,1.0,100,Wild_Bootstrap,2000,2000,0.9215,0.006014,0.62209,0.600304,0.002942,0.177885,0.16508,1.0
DGP3_heteroscedastic,1.0,100,Bootstrap_t,2000,2000,0.928,0.00578,0.751128,0.682168,0.002942,0.177885,0.174082,1.0
DGP3_heteroscedastic,1.0,250,Naive_OLS,2000,2000,0.8365,0.008269,0.318964,0.317566,0.004021,0.116778,0.080973,1.0
DGP3_heteroscedastic,1.0,250,Sandwich_HC0,2000,2000,0.9375,0.005413,0.4335,0.417608,0.004021,0.116778,0.110049,1.0
DGP3_heteroscedastic,1.0,250,Sandwich_HC3,2000,2000,0.944,0.005141,0.443241,0.425752,0.004021,0.116778,0.112522,1.0
DGP3_heteroscedastic,1.0,250,Bayesian,2000,2000,0.8365,0.008269,0.318964,0.317566,0.004021,0.116778,0.080973,1.0
DGP3_heteroscedastic,1.0,250,AMRI,2000,2000,0.953,0.004732,0.462513,0.447039,0.004021,0.116778,0.117414,1.0
DGP3_heteroscedastic,1.0,250,Pairs_Bootstrap,2000,2000,0.93,0.005705,0.428337,0.413639,0.004021,0.116778,0.109876,1.0
DGP3_heteroscedastic,1.0,250,Wild_Bootstrap,2000,2000,0.9265,0.005835,0.420601,0.407724,0.004021,0.116778,0.109961,1.0
DGP3_heteroscedastic,1.0,250,Bootstrap_t,2000,2000,0.9245,0.005908,0.460036,0.43377,0.004021,0.116778,0.112522,1.0
DGP3_heteroscedastic,1.0,500,Naive_OLS,2000,2000,0.8395,0.008208,0.225076,0.224593,0.00054,0.079704,0.057279,1.0
DGP3_heteroscedastic,1.0,500,Sandwich_HC0,2000,2000,0.953,0.004732,0.310414,0.303789,0.00054,0.079704,0.078996,1.0
DGP3_heteroscedastic,1.0,500,Sandwich_HC3,2000,2000,0.956,0.004586,0.313958,0.307247,0.00054,0.079704,0.079898,1.0
DGP3_heteroscedastic,1.0,500,Bayesian,2000,2000,0.8395,0.008208,0.225076,0.224593,0.00054,0.079704,0.057279,1.0
DGP3_heteroscedastic,1.0,500,AMRI,2000,2000,0.965,0.004109,0.329545,0.322609,0.00054,0.079704,0.083865,1.0
DGP3_heteroscedastic,1.0,500,Pairs_Bootstrap,2000,2000,0.944,0.005141,0.30841,0.301986,0.00054,0.079704,0.07892,1.0
DGP3_heteroscedastic,1.0,500,Wild_Bootstrap,2000,2000,0.9485,0.004942,0.304853,0.299511,0.00054,0.079704,0.078969,1.0
DGP3_heteroscedastic,1.0,500,Bootstrap_t,2000,2000,0.943,0.005184,0.319855,0.309402,0.00054,0.079704,0.079898,1.0
DGP3_heteroscedastic,1.0,1000,Naive_OLS,2000,2000,0.8345,0.00831,0.159065,0.158738,-0.00019,0.057355,0.040529,1.0
DGP3_heteroscedastic,1.0,1000,Sandwich_HC0,2000,2000,0.948,0.004965,0.221768,0.21726,-0.00019,0.057355,0.056506,1.0
DGP3_heteroscedastic,1.0,1000,Sandwich_HC3,2000,2000,0.95,0.004873,0.22306,0.218473,-0.00019,0.057355,0.056835,1.0
DGP3_heteroscedastic,1.0,1000,Bayesian,2000,2000,0.8345,0.00831,0.159065,0.158738,-0.00019,0.057355,0.040529,1.0
DGP3_heteroscedastic,1.0,1000,AMRI,2000,2000,0.961,0.004329,0.234205,0.229397,-0.00019,0.057355,0.059675,1.0
DGP3_heteroscedastic,1.0,1000,Pairs_Bootstrap,2000,2000,0.944,0.005141,0.220246,0.215783,-0.00019,0.057355,0.056412,1.0
DGP3_heteroscedastic,1.0,1000,Wild_Bootstrap,2000,2000,0.9465,0.005032,0.218986,0.215353,-0.00019,0.057355,0.056435,1.0
DGP3_heteroscedastic,1.0,1000,Bootstrap_t,2000,2000,0.9405,0.00529,0.22411,0.219327,-0.00019,0.057355,0.056835,1.0
DGP3_heteroscedastic,1.0,5000,Naive_OLS,2000,2000,0.834,0.00832,0.071224,0.071191,-0.000898,0.025764,0.018165,1.0
DGP3_heteroscedastic,1.0,5000,Sandwich_HC0,2000,2000,0.9495,0.004896,0.100489,0.09978,-0.000898,0.025764,0.025629,1.0
DGP3_heteroscedastic,1.0,5000,Sandwich_HC3,2000,2000,0.9495,0.004896,0.100609,0.099895,-0.000898,0.025764,0.02566,1.0
DGP3_heteroscedastic,1.0,5000,Bayesian,2000,2000,0.834,0.00832,0.071224,0.071191,-0.000898,0.025764,0.018165,1.0
DGP3_heteroscedastic,1.0,5000,AMRI,2000,2000,0.9635,0.004193,0.105639,0.104889,-0.000898,0.025764,0.026943,1.0
DGP3_heteroscedastic,1.0,5000,Pairs_Bootstrap,2000,2000,0.946,0.005054,0.099962,0.099193,-0.000898,0.025764,0.025597,1.0
DGP3_heteroscedastic,1.0,5000,Wild_Bootstrap,2000,2000,0.9465,0.005032,0.099858,0.099202,-0.000898,0.025764,0.025609,1.0
DGP3_heteroscedastic,1.0,5000,Bootstrap_t,2000,2000,0.943,0.005184,0.100289,0.099573,-0.000898,0.025764,0.02566,1.0
DGP4_omitted_var,0.0,50,Naive_OLS,2000,2000,0.955,0.004635,0.579168,0.573043,-0.00161,0.143515,0.144026,1.0
DGP4_omitted_var,0.0,50,Sandwich_HC0,2000,2000,0.9385,0.005372,0.555258,0.545219,-0.00161,0.143515,0.13808,1.0
DGP4_omitted_var,0.0,50,Sandwich_HC3,2000,2000,0.959,0.004434,0.601961,0.587542,-0.00161,0.143515,0.149694,1.0
DGP4_omitted_var,0.0,50,Bayesian,2000,2000,0.955,0.004635,0.579168,0.573043,-0.00161,0.143515,0.144026,1.0
DGP4_omitted_var,0.0,50,AMRI,2000,2000,0.957,0.004536,0.592603,0.575964,-0.00161,0.143515,0.147367,1.0
DGP4_omitted_var,0.0,50,Pairs_Bootstrap,2000,2000,0.9405,0.00529,0.562523,0.554234,-0.00161,0.143515,0.143726,1.0
DGP4_omitted_var,0.0,50,Wild_Bootstrap,2000,2000,0.9295,0.005724,0.531421,0.522466,-0.00161,0.143515,0.137968,1.0
DGP4_omitted_var,0.0,50,Bootstrap_t,2000,2000,0.9495,0.004896,0.612554,0.593382,-0.00161,0.143515,0.149694,1.0
DGP4_omitted_var,0.0,100,Naive_OLS,2000,2000,0.9545,0.00466,0.399709,0.398125,0.002448,0.100529,0.100709,1.0
DGP4_omitted_var,0.0,100,Sandwich_HC0,2000,2000,0.94,0.00531,0.390606,0.386088,0.002448,0.100529,0.098416,1.0
DGP4_omitted_var,0.0,100,Sandwich_HC3,2000,2000,0.949,0.004919,0.406611,0.40184,0.002448,0.100529,0.102448,1.0
DGP4_omitted_var,0.0,100,Bayesian,2000,2000,0.9545,0.00466,0.399709,0.398125,0.002448,0.100529,0.100709,1.0
DGP4_omitted_var,0.0,100,AMRI,2000,2000,0.953,0.004732,0.404864,0.399231,0.002448,0.100529,0.102008,1.0
DGP4_omitted_var,0.0,100,Pairs_Bootstrap,2000,2000,0.9415,0.005248,0.391161,0.388226,0.002448,0.100529,0.100036,1.0
DGP4_omitted_var,0.0,100,Wild_Bootstrap,2000,2000,0.933,0.005591,0.381315,0.376876,0.002448,0.100529,0.098399,1.0
DGP4_omitted_var,0.0,100,Bootstrap_t,2000,2000,0.946,0.005054,0.407549,0.401753,0.002448,0.100529,0.102448,1.0
DGP4_omitted_var,0.0,250,Naive_OLS,2000,2000,0.945,0.005098,0.249785,0.249261,-0.000304,0.064141,0.063411,1.0
DGP4_omitted_var,0.0,250,Sandwich_HC0,2000,2000,0.9375,0.005413,0.24707,0.246071,-0.000304,0.064141,0.062722,1.0
DGP4_omitted_var,0.0,250,Sandwich_HC3,2000,2000,0.941,0.005269,0.25104,0.249883,-0.000304,0.064141,0.063729,1.0
DGP4_omitted_var,0.0,250,Bayesian,2000,2000,0.945,0.005098,0.249785,0.249261,-0.000304,0.064141,0.063411,1.0
DGP4_omitted_var,0.0,250,AMRI,2000,2000,0.9445,0.00512,0.25106,0.249429,-0.000304,0.064141,0.063735,1.0
DGP4_omitted_var,0.0,250,Pairs_Bootstrap,2000,2000,0.936,0.005473,0.246528,0.245417,-0.000304,0.064141,0.063073,1.0
DGP4_omitted_var,0.0,250,Wild_Bootstrap,2000,2000,0.9335,0.005571,0.24396,0.242167,-0.000304,0.064141,0.062644,1.0
DGP4_omitted_var,0.0,250,Bootstrap_t,2000,2000,0.938,0.005392,0.25034,0.24864,-0.000304,0.064141,0.063729,1.0
DGP4_omitted_var,0.0,500,Naive_OLS,2000,2000,0.9505,0.00485,0.175984,0.175928,0.000497,0.044878,0.044786,1.0
DGP4_omitted_var,0.0,500,Sandwich_HC0,2000,2000,0.9485,0.004942,0.175237,0.175336,0.000497,0.044878,0.044595,1.0
DGP4_omitted_var,0.0,500,Sandwich_HC3,2000,2000,0.951,0.004827,0.176648,0.176741,0.000497,0.044878,0.044954,1.0
DGP4_omitted_var,0.0,500,Bayesian,2000,2000,0.9505,0.00485,0.175984,0.175928,0.000497,0.044878,0.044786,1.0
DGP4_omitted_var,0.0,500,AMRI,2000,2000,0.9515,0.004804,0.17669,0.175998,0.000497,0.044878,0.044965,1.0
DGP4_omitted_var,0.0,500,Pairs_Bootstrap,2000,2000,0.947,0.00501,0.174869,0.175179,0.000497,0.044878,0.044741,1.0
DGP4_omitted_var,0.0,500,Wild_Bootstrap,2000,2000,0.9455,0.005076,0.173831,0.17356,0.000497,0.044878,0.044578,1.0
DGP4_omitted_var,0.0,500,Bootstrap_t,2000,2000,0.95,0.004873,0.176219,0.176277,0.000497,0.044878,0.044954,1.0
DGP4_omitted_var,0.0,1000,Naive_OLS,2000,2000,0.95,0.004873,0.12418,0.124075,0.000948,0.031944,0.031641,1.0
DGP4_omitted_var,0.0,1000,Sandwich_HC0,2000,2000,0.946,0.005054,0.123902,0.123803,0.000948,0.031944,0.03157,1.0
DGP4_omitted_var,0.0,1000,Sandwich_HC3,2000,2000,0.948,0.004965,0.124398,0.124289,0.000948,0.031944,0.031696,1.0
DGP4_omitted_var,0.0,1000,Bayesian,2000,2000,0.95,0.004873,0.12418,0.124075,0.000948,0.031944,0.031641,1.0
DGP4_omitted_var,0.0,1000,AMRI,2000,2000,0.95,0.004873,0.124613,0.124147,0.000948,0.031944,0.031751,1.0
DGP4_omitted_var,0.0,1000,Pairs_Bootstrap,2000,2000,0.9475,0.004987,0.123464,0.123363,0.000948,0.031944,0.031594,1.0
DGP4_omitted_var,0.0,1000,Wild_Bootstrap,2000,2000,0.9435,0.005163,0.123009,0.122766,0.000948,0.031944,0.031523,1.0
DGP4_omitted_var,0.0,1000,Bootstrap_t,2000,2000,0.9455,0.005076,0.123898,0.123762,0.000948,0.031944,0.031696,1.0
DGP4_omitted_var,0.0,5000,Naive_OLS,2000,2000,0.944,0.005141,0.055476,0.05547,6.9e-05,0.014514,0.014149,1.0
DGP4_omitted_var,0.0,5000,Sandwich_HC0,2000,2000,0.9445,0.00512,0.055432,0.055438,6.9e-05,0.014514,0.014138,1.0
DGP4_omitted_var,0.0,5000,Sandwich_HC3,2000,2000,0.9445,0.00512,0.055476,0.055481,6.9e-05,0.014514,0.014149,1.0
DGP4_omitted_var,0.0,5000,Bayesian,2000,2000,0.944,0.005141,0.055476,0.05547,6.9e-05,0.014514,0.014149,1.0
